time,deploy_id,service,component,event_id,level,ip,log_txt
2018-10-23 09:44:03.061,59442,cf-pdman,cf-pdman,22,INFO,192.169.7.98,"2018-10-23 09:44:03.061 INFO  sqlalchemy.orm.mapper.Mapper (PsmNodegroup|psmnodegroups) constructed req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.066,59442,cf-pdman,cf-pdman,5,INFO,192.169.7.98,"2018-10-23 09:44:03.066 INFO  sqlalchemy.orm.mapper.Mapper (PsmNode|psmnodes) _configure_property(created_at, Column) req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.066,59442,cf-pdman,cf-pdman,6,INFO,192.169.7.98,"2018-10-23 09:44:03.066 INFO  sqlalchemy.orm.mapper.Mapper (PsmNode|psmnodes) _configure_property(updated_at, Column) req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.066,59442,cf-pdman,cf-pdman,7,INFO,192.169.7.98,"2018-10-23 09:44:03.066 INFO  sqlalchemy.orm.mapper.Mapper (PsmNode|psmnodes) _configure_property(id, Column) req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.067,59442,cf-pdman,cf-pdman,55,INFO,192.169.7.98,"2018-10-23 09:44:03.067 INFO  sqlalchemy.orm.mapper.Mapper (PsmNode|psmnodes) _configure_property(node_uuid, Column) req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.067,59442,cf-pdman,cf-pdman,94,INFO,192.169.7.98,"2018-10-23 09:44:03.067 INFO  sqlalchemy.orm.mapper.Mapper (PsmNode|psmnodes) _configure_property(nodegroup, Column) req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.068,59442,cf-pdman,cf-pdman,82,INFO,192.169.7.98,"2018-10-23 09:44:03.068 INFO  sqlalchemy.orm.mapper.Mapper (PsmNode|psmnodes) _configure_property(parameters, Column) req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.068,59442,cf-pdman,cf-pdman,95,INFO,192.169.7.98,"2018-10-23 09:44:03.068 INFO  sqlalchemy.orm.mapper.Mapper (PsmNode|psmnodes) Identified primary key columns: ColumnSet([Column('id', Integer(), table=<psmnodes>, primary_key=True, nullable=False)]) req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.069,59442,cf-pdman,cf-pdman,22,INFO,192.169.7.98,"2018-10-23 09:44:03.069 INFO  sqlalchemy.orm.mapper.Mapper (PsmNode|psmnodes) constructed req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.071,59442,cf-pdman,cf-pdman,5,INFO,192.169.7.98,"2018-10-23 09:44:03.071 INFO  sqlalchemy.orm.mapper.Mapper (PsmMap|psmmap) _configure_property(created_at, Column) req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.072,59442,cf-pdman,cf-pdman,6,INFO,192.169.7.98,"2018-10-23 09:44:03.072 INFO  sqlalchemy.orm.mapper.Mapper (PsmMap|psmmap) _configure_property(updated_at, Column) req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.072,59442,cf-pdman,cf-pdman,7,INFO,192.169.7.98,"2018-10-23 09:44:03.072 INFO  sqlalchemy.orm.mapper.Mapper (PsmMap|psmmap) _configure_property(id, Column) req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.072,59442,cf-pdman,cf-pdman,96,INFO,192.169.7.98,"2018-10-23 09:44:03.072 INFO  sqlalchemy.orm.mapper.Mapper (PsmMap|psmmap) _configure_property(component_name, Column) req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.073,59442,cf-pdman,cf-pdman,55,INFO,192.169.7.98,"2018-10-23 09:44:03.073 INFO  sqlalchemy.orm.mapper.Mapper (PsmMap|psmmap) _configure_property(node_uuid, Column) req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.073,59442,cf-pdman,cf-pdman,51,INFO,192.169.7.98,"2018-10-23 09:44:03.073 INFO  sqlalchemy.orm.mapper.Mapper (PsmMap|psmmap) _configure_property(version, Column) req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.074,59442,cf-pdman,cf-pdman,97,INFO,192.169.7.98,"2018-10-23 09:44:03.074 INFO  sqlalchemy.orm.mapper.Mapper (PsmMap|psmmap) _configure_property(dest_version, Column) req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.074,59442,cf-pdman,cf-pdman,98,INFO,192.169.7.98,"2018-10-23 09:44:03.074 INFO  sqlalchemy.orm.mapper.Mapper (PsmMap|psmmap) _configure_property(task_uuid, Column) req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.075,59442,cf-pdman,cf-pdman,11,INFO,192.169.7.98,"2018-10-23 09:44:03.075 INFO  sqlalchemy.orm.mapper.Mapper (PsmMap|psmmap) _configure_property(state, Column) req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.075,59442,cf-pdman,cf-pdman,99,INFO,192.169.7.98,"2018-10-23 09:44:03.075 INFO  sqlalchemy.orm.mapper.Mapper (PsmMap|psmmap) Identified primary key columns: ColumnSet([Column('id', Integer(), table=<psmmap>, primary_key=True, nullable=False)]) req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.075,59442,cf-pdman,cf-pdman,22,INFO,192.169.7.98,"2018-10-23 09:44:03.075 INFO  sqlalchemy.orm.mapper.Mapper (PsmMap|psmmap) constructed req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.260,59442,cf-pdman,cf-pdman,100,INFO,192.169.7.98,"2018-10-23 09:44:03.260 INFO  sqlalchemy.orm.mapper.Mapper (Server|servers) _post_configure_properties() started req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.260,59442,cf-pdman,cf-pdman,101,INFO,192.169.7.98,"2018-10-23 09:44:03.260 INFO  sqlalchemy.orm.mapper.Mapper (Server|servers) initialize prop node_list req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.261,59442,cf-pdman,cf-pdman,102,INFO,192.169.7.98,"2018-10-23 09:44:03.261 INFO  sqlalchemy.orm.relationships.RelationshipProperty Server.node_list setup primary join servers.id = nodes.server_id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.262,59442,cf-pdman,cf-pdman,103,INFO,192.169.7.98,"2018-10-23 09:44:03.262 INFO  sqlalchemy.orm.relationships.RelationshipProperty Server.node_list setup secondary join None req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.262,59442,cf-pdman,cf-pdman,104,INFO,192.169.7.98,"2018-10-23 09:44:03.262 INFO  sqlalchemy.orm.relationships.RelationshipProperty Server.node_list synchronize pairs [(servers.id => nodes.server_id)] req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.263,59442,cf-pdman,cf-pdman,105,INFO,192.169.7.98,"2018-10-23 09:44:03.263 INFO  sqlalchemy.orm.relationships.RelationshipProperty Server.node_list secondary synchronize pairs [] req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.263,59442,cf-pdman,cf-pdman,106,INFO,192.169.7.98,"2018-10-23 09:44:03.263 INFO  sqlalchemy.orm.relationships.RelationshipProperty Server.node_list local/remote pairs [(servers.id / nodes.server_id)] req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.263,59442,cf-pdman,cf-pdman,107,INFO,192.169.7.98,"2018-10-23 09:44:03.263 INFO  sqlalchemy.orm.relationships.RelationshipProperty Server.node_list remote columns [nodes.server_id] req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.263,59442,cf-pdman,cf-pdman,108,INFO,192.169.7.98,"2018-10-23 09:44:03.263 INFO  sqlalchemy.orm.relationships.RelationshipProperty Server.node_list local columns [servers.id] req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.264,59442,cf-pdman,cf-pdman,109,INFO,192.169.7.98,"2018-10-23 09:44:03.264 INFO  sqlalchemy.orm.relationships.RelationshipProperty Server.node_list relationship direction symbol('ONETOMANY') req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.264,59442,cf-pdman,cf-pdman,110,INFO,192.169.7.98,"2018-10-23 09:44:03.264 INFO  sqlalchemy.orm.strategies.LazyLoader Server.node_list lazy loading clause :param_1 = nodes.server_id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.265,59442,cf-pdman,cf-pdman,110,INFO,192.169.7.98,"2018-10-23 09:44:03.265 INFO  sqlalchemy.orm.strategies.LazyLoader Server.node_list lazy loading clause :param_1 = nodes.server_id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.266,59442,cf-pdman,cf-pdman,111,INFO,192.169.7.98,"2018-10-23 09:44:03.266 INFO  sqlalchemy.orm.mapper.Mapper (Server|servers) initialize prop created_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.266,59442,cf-pdman,cf-pdman,112,INFO,192.169.7.98,"2018-10-23 09:44:03.266 INFO  sqlalchemy.orm.mapper.Mapper (Server|servers) initialize prop updated_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.267,59442,cf-pdman,cf-pdman,113,INFO,192.169.7.98,"2018-10-23 09:44:03.267 INFO  sqlalchemy.orm.mapper.Mapper (Server|servers) initialize prop id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.267,59442,cf-pdman,cf-pdman,113,INFO,192.169.7.98,"2018-10-23 09:44:03.267 INFO  sqlalchemy.orm.mapper.Mapper (Server|servers) initialize prop uuid req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.267,59442,cf-pdman,cf-pdman,114,INFO,192.169.7.98,"2018-10-23 09:44:03.267 INFO  sqlalchemy.orm.mapper.Mapper (Server|servers) initialize prop name req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.268,59442,cf-pdman,cf-pdman,115,INFO,192.169.7.98,"2018-10-23 09:44:03.268 INFO  sqlalchemy.orm.mapper.Mapper (Server|servers) initialize prop nodes_num req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.268,59442,cf-pdman,cf-pdman,116,INFO,192.169.7.98,"2018-10-23 09:44:03.268 INFO  sqlalchemy.orm.mapper.Mapper (Server|servers) initialize prop nodepool_uuid req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.269,59442,cf-pdman,cf-pdman,117,INFO,192.169.7.98,"2018-10-23 09:44:03.269 INFO  sqlalchemy.orm.mapper.Mapper (Server|servers) initialize prop state req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.269,59442,cf-pdman,cf-pdman,118,INFO,192.169.7.98,"2018-10-23 09:44:03.269 INFO  sqlalchemy.orm.mapper.Mapper (Server|servers) initialize prop deploy_state req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.269,59442,cf-pdman,cf-pdman,119,INFO,192.169.7.98,"2018-10-23 09:44:03.269 INFO  sqlalchemy.orm.mapper.Mapper (Server|servers) initialize prop deploy_progress req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.270,59442,cf-pdman,cf-pdman,120,INFO,192.169.7.98,"2018-10-23 09:44:03.270 INFO  sqlalchemy.orm.mapper.Mapper (Server|servers) initialize prop info req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.270,59442,cf-pdman,cf-pdman,121,INFO,192.169.7.98,"2018-10-23 09:44:03.270 INFO  sqlalchemy.orm.mapper.Mapper (Server|servers) initialize prop deploy_info req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.270,59442,cf-pdman,cf-pdman,122,INFO,192.169.7.98,"2018-10-23 09:44:03.270 INFO  sqlalchemy.orm.mapper.Mapper (Server|servers) initialize prop timestamp req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.271,59442,cf-pdman,cf-pdman,123,INFO,192.169.7.98,"2018-10-23 09:44:03.271 INFO  sqlalchemy.orm.mapper.Mapper (Server|servers) initialize prop lock req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.271,59442,cf-pdman,cf-pdman,124,INFO,192.169.7.98,"2018-10-23 09:44:03.271 INFO  sqlalchemy.orm.mapper.Mapper (Server|servers) initialize prop try_times req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.271,59442,cf-pdman,cf-pdman,125,INFO,192.169.7.98,"2018-10-23 09:44:03.271 INFO  sqlalchemy.orm.mapper.Mapper (Server|servers) initialize prop fail_reason req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.272,59442,cf-pdman,cf-pdman,126,INFO,192.169.7.98,"2018-10-23 09:44:03.272 INFO  sqlalchemy.orm.mapper.Mapper (Server|servers) initialize prop session_id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.272,59442,cf-pdman,cf-pdman,127,INFO,192.169.7.98,"2018-10-23 09:44:03.272 INFO  sqlalchemy.orm.mapper.Mapper (Server|servers) _post_configure_properties() complete req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.272,59442,cf-pdman,cf-pdman,100,INFO,192.169.7.98,"2018-10-23 09:44:03.272 INFO  sqlalchemy.orm.mapper.Mapper (Backup|backup) _post_configure_properties() started req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.273,59442,cf-pdman,cf-pdman,111,INFO,192.169.7.98,"2018-10-23 09:44:03.273 INFO  sqlalchemy.orm.mapper.Mapper (Backup|backup) initialize prop created_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.273,59442,cf-pdman,cf-pdman,112,INFO,192.169.7.98,"2018-10-23 09:44:03.273 INFO  sqlalchemy.orm.mapper.Mapper (Backup|backup) initialize prop updated_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.273,59442,cf-pdman,cf-pdman,113,INFO,192.169.7.98,"2018-10-23 09:44:03.273 INFO  sqlalchemy.orm.mapper.Mapper (Backup|backup) initialize prop id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.274,59442,cf-pdman,cf-pdman,113,INFO,192.169.7.98,"2018-10-23 09:44:03.274 INFO  sqlalchemy.orm.mapper.Mapper (Backup|backup) initialize prop uuid req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.274,59442,cf-pdman,cf-pdman,128,INFO,192.169.7.98,"2018-10-23 09:44:03.274 INFO  sqlalchemy.orm.mapper.Mapper (Backup|backup) initialize prop jobDn req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.275,59442,cf-pdman,cf-pdman,129,INFO,192.169.7.98,"2018-10-23 09:44:03.275 INFO  sqlalchemy.orm.mapper.Mapper (Backup|backup) initialize prop type req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.275,59442,cf-pdman,cf-pdman,117,INFO,192.169.7.98,"2018-10-23 09:44:03.275 INFO  sqlalchemy.orm.mapper.Mapper (Backup|backup) initialize prop state req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.275,59442,cf-pdman,cf-pdman,130,INFO,192.169.7.98,"2018-10-23 09:44:03.275 INFO  sqlalchemy.orm.mapper.Mapper (Backup|backup) initialize prop progress req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.276,59442,cf-pdman,cf-pdman,131,INFO,192.169.7.98,"2018-10-23 09:44:03.276 INFO  sqlalchemy.orm.mapper.Mapper (Backup|backup) initialize prop storage req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.276,59442,cf-pdman,cf-pdman,124,INFO,192.169.7.98,"2018-10-23 09:44:03.276 INFO  sqlalchemy.orm.mapper.Mapper (Backup|backup) initialize prop try_times req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.276,59442,cf-pdman,cf-pdman,127,INFO,192.169.7.98,"2018-10-23 09:44:03.276 INFO  sqlalchemy.orm.mapper.Mapper (Backup|backup) _post_configure_properties() complete req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.277,59442,cf-pdman,cf-pdman,100,INFO,192.169.7.98,"2018-10-23 09:44:03.277 INFO  sqlalchemy.orm.mapper.Mapper (PsmNode|psmnodes) _post_configure_properties() started req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.277,59442,cf-pdman,cf-pdman,111,INFO,192.169.7.98,"2018-10-23 09:44:03.277 INFO  sqlalchemy.orm.mapper.Mapper (PsmNode|psmnodes) initialize prop created_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.277,59442,cf-pdman,cf-pdman,112,INFO,192.169.7.98,"2018-10-23 09:44:03.277 INFO  sqlalchemy.orm.mapper.Mapper (PsmNode|psmnodes) initialize prop updated_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.278,59442,cf-pdman,cf-pdman,113,INFO,192.169.7.98,"2018-10-23 09:44:03.278 INFO  sqlalchemy.orm.mapper.Mapper (PsmNode|psmnodes) initialize prop id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.278,59442,cf-pdman,cf-pdman,132,INFO,192.169.7.98,"2018-10-23 09:44:03.278 INFO  sqlalchemy.orm.mapper.Mapper (PsmNode|psmnodes) initialize prop node_uuid req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.278,59442,cf-pdman,cf-pdman,133,INFO,192.169.7.98,"2018-10-23 09:44:03.278 INFO  sqlalchemy.orm.mapper.Mapper (PsmNode|psmnodes) initialize prop nodegroup req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.279,59442,cf-pdman,cf-pdman,134,INFO,192.169.7.98,"2018-10-23 09:44:03.279 INFO  sqlalchemy.orm.mapper.Mapper (PsmNode|psmnodes) initialize prop parameters req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.279,59442,cf-pdman,cf-pdman,127,INFO,192.169.7.98,"2018-10-23 09:44:03.279 INFO  sqlalchemy.orm.mapper.Mapper (PsmNode|psmnodes) _post_configure_properties() complete req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.279,59442,cf-pdman,cf-pdman,100,INFO,192.169.7.98,"2018-10-23 09:44:03.279 INFO  sqlalchemy.orm.mapper.Mapper (Lock|locks) _post_configure_properties() started req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.280,59442,cf-pdman,cf-pdman,111,INFO,192.169.7.98,"2018-10-23 09:44:03.280 INFO  sqlalchemy.orm.mapper.Mapper (Lock|locks) initialize prop created_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.280,59442,cf-pdman,cf-pdman,112,INFO,192.169.7.98,"2018-10-23 09:44:03.280 INFO  sqlalchemy.orm.mapper.Mapper (Lock|locks) initialize prop updated_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.280,59442,cf-pdman,cf-pdman,113,INFO,192.169.7.98,"2018-10-23 09:44:03.280 INFO  sqlalchemy.orm.mapper.Mapper (Lock|locks) initialize prop id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.281,59442,cf-pdman,cf-pdman,114,INFO,192.169.7.98,"2018-10-23 09:44:03.281 INFO  sqlalchemy.orm.mapper.Mapper (Lock|locks) initialize prop name req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.281,59442,cf-pdman,cf-pdman,117,INFO,192.169.7.98,"2018-10-23 09:44:03.281 INFO  sqlalchemy.orm.mapper.Mapper (Lock|locks) initialize prop state req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.281,59442,cf-pdman,cf-pdman,122,INFO,192.169.7.98,"2018-10-23 09:44:03.281 INFO  sqlalchemy.orm.mapper.Mapper (Lock|locks) initialize prop timestamp req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.282,59442,cf-pdman,cf-pdman,127,INFO,192.169.7.98,"2018-10-23 09:44:03.282 INFO  sqlalchemy.orm.mapper.Mapper (Lock|locks) _post_configure_properties() complete req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.282,59442,cf-pdman,cf-pdman,135,INFO,192.169.7.98,"2018-10-23 09:44:03.282 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) _post_configure_properties() started req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.282,59442,cf-pdman,cf-pdman,136,INFO,192.169.7.98,"2018-10-23 09:44:03.282 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop created_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.283,59442,cf-pdman,cf-pdman,137,INFO,192.169.7.98,"2018-10-23 09:44:03.283 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop updated_at req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.283,59442,cf-pdman,cf-pdman,138,INFO,192.169.7.98,"2018-10-23 09:44:03.283 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop id req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.283,59442,cf-pdman,cf-pdman,138,INFO,192.169.7.98,"2018-10-23 09:44:03.283 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop uuid req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.284,59442,cf-pdman,cf-pdman,139,INFO,192.169.7.98,"2018-10-23 09:44:03.284 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop name req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.284,59442,cf-pdman,cf-pdman,140,INFO,192.169.7.98,"2018-10-23 09:44:03.284 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop apptype req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.284,59442,cf-pdman,cf-pdman,141,INFO,192.169.7.98,"2018-10-23 09:44:03.284 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop vertype req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.285,59442,cf-pdman,cf-pdman,142,INFO,192.169.7.98,"2018-10-23 09:44:03.285 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop version req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.285,59442,cf-pdman,cf-pdman,143,INFO,192.169.7.98,"2018-10-23 09:44:03.285 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop is_in_controller req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.285,59442,cf-pdman,cf-pdman,144,INFO,192.169.7.98,"2018-10-23 09:44:03.285 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop is_alone req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.286,59442,cf-pdman,cf-pdman,145,INFO,192.169.7.98,"2018-10-23 09:44:03.286 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop res_para req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.286,59442,cf-pdman,cf-pdman,146,INFO,192.169.7.98,"2018-10-23 09:44:03.286 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop state req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.287,59442,cf-pdman,cf-pdman,147,INFO,192.169.7.98,"2018-10-23 09:44:03.287 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop try_times req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.287,59442,cf-pdman,cf-pdman,148,INFO,192.169.7.98,"2018-10-23 09:44:03.287 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop taskuuid req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.287,59442,cf-pdman,cf-pdman,149,INFO,192.169.7.98,"2018-10-23 09:44:03.287 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop nodeuuid req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.288,59442,cf-pdman,cf-pdman,150,INFO,192.169.7.98,"2018-10-23 09:44:03.288 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop info req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.288,59442,cf-pdman,cf-pdman,150,INFO,192.169.7.98,"2018-10-23 09:44:03.288 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop deploy_info req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.289,59442,cf-pdman,cf-pdman,150,INFO,192.169.7.98,"2018-10-23 09:44:03.289 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop msb_info req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.289,59442,cf-pdman,cf-pdman,151,INFO,192.169.7.98,"2018-10-23 09:44:03.289 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop timestamp req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.289,59442,cf-pdman,cf-pdman,152,INFO,192.169.7.98,"2018-10-23 09:44:03.289 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop lock req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
2018-10-23 09:44:03.290,59442,cf-pdman,cf-pdman,150,INFO,192.169.7.98,"2018-10-23 09:44:03.290 INFO  sqlalchemy.orm.mapper.Mapper (Com_Server|com_servers) initialize prop msb_info_v2 req-15f72d4a-b9cf-4692-8454-fe34389e3a6e 
"
